start_date,current_date,starting_pop,current_pop,female_pop_pct,male_pop_pct,sick,recovered,uninfected,dead,vacinated,wasted_vaccine,mortality_rate,infection_rate,teacher_sick_rate,hospital_worker_sick_rate,frontline_worker_sick_rate
2021-01-01,2021-05-06,2000,1987,0.5055,0.49450000000000005,179,869,939,13,0,0,0.01473922902494331,0.5305,0.5591397849462365,0.7272727272727273,0.6549295774647887
2021-01-01,2021-05-07,2000,1987,0.5055,0.49450000000000005,185,873,929,13,0,0,0.014672686230248307,0.5355,0.5591397849462365,0.7272727272727273,0.676056338028169
2021-01-01,2021-05-08,2000,1987,0.5055,0.49450000000000005,190,883,914,13,0,0,0.014508928571428572,0.543,0.5806451612903226,0.7272727272727273,0.676056338028169
2021-01-01,2021-05-09,2000,1987,0.5055,0.49450000000000005,182,901,904,13,0,0,0.014223194748358862,0.548,0.5806451612903226,0.7272727272727273,0.676056338028169
2021-01-01,2021-05-10,2000,1986,0.5055,0.49450000000000005,179,912,895,14,0,0,0.01511879049676026,0.5525,0.5806451612903226,0.7272727272727273,0.6830985915492958
2021-01-01,2021-05-11,2000,1986,0.5055,0.49450000000000005,188,920,878,14,0,0,0.014989293361884369,0.561,0.6021505376344086,0.7272727272727273,0.6971830985915493
2021-01-01,2021-05-12,2000,1984,0.5055,0.49450000000000005,185,929,870,16,0,0,0.016931216931216932,0.565,0.6021505376344086,0.7272727272727273,0.704225352112676
2021-01-01,2021-05-13,2000,1984,0.5055,0.49450000000000005,188,937,859,16,0,0,0.016789087093389297,0.5705,0.6021505376344086,0.7272727272727273,0.7183098591549296
2021-01-01,2021-05-14,2000,1983,0.5055,0.49450000000000005,188,944,851,17,0,0,0.01768990634755463,0.5745,0.6021505376344086,0.75,0.7183098591549296
2021-01-01,2021-05-15,2000,1983,0.5055,0.49450000000000005,203,948,832,17,0,0,0.017616580310880828,0.584,0.6129032258064516,0.75,0.7253521126760564
2021-01-01,2021-05-16,2000,1983,0.5055,0.49450000000000005,202,963,818,17,0,0,0.017346938775510204,0.591,0.6236559139784946,0.75,0.7253521126760564
2021-01-01,2021-05-17,2000,1983,0.5055,0.49450000000000005,207,968,808,17,0,0,0.017258883248730966,0.596,0.6236559139784946,0.75,0.7253521126760564
2021-01-01,2021-05-18,2000,1983,0.5055,0.49450000000000005,208,981,794,17,0,0,0.017034068136272545,0.603,0.6236559139784946,0.7727272727272727,0.7394366197183099
2021-01-01,2021-05-19,2000,1983,0.5055,0.49450000000000005,209,993,781,17,0,0,0.016831683168316833,0.6095,0.6344086021505376,0.7727272727272727,0.7394366197183099
2021-01-01,2021-05-20,2000,1983,0.5055,0.49450000000000005,208,1003,772,17,0,0,0.016666666666666666,0.614,0.6344086021505376,0.7727272727272727,0.7464788732394366
2021-01-01,2021-05-21,2000,1983,0.5055,0.49450000000000005,196,1021,766,17,0,0,0.016377649325626204,0.617,0.6344086021505376,0.7727272727272727,0.7464788732394366
2021-01-01,2021-05-22,2000,1983,0.5055,0.49450000000000005,196,1029,758,17,0,0,0.016252390057361378,0.621,0.6451612903225806,0.7727272727272727,0.7535211267605634
2021-01-01,2021-05-23,2000,1983,0.5055,0.49450000000000005,193,1041,749,17,0,0,0.01606805293005671,0.6255,0.6451612903225806,0.7727272727272727,0.7535211267605634
2021-01-01,2021-05-24,2000,1983,0.5055,0.49450000000000005,192,1050,741,17,0,0,0.015932521087160263,0.6295,0.6559139784946236,0.7727272727272727,0.7535211267605634
